Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,252295,Renaissance Saint Luke,Submitted,1501 W. Belmont Ave.,60657,,,LAKE VIEW,Multifamily Housing,75000,2005,1,,100,964525.7,1603996,,,,34.2,62.8,35.6,64.1,263,3.5,41.93970456,-87.6663379,"(41.93970456, -87.6663379)"
2018,250034,Broadway Armory,Submitted,5917 North Broadway,60660,2.0,false,EDGEWATER,Other - Recreation,157000,1916,1,1286,,4187803.5,8013912.6,,,,77.7,128.3,78,128.1,1122.4,7.1,41.9891405,-87.65967018,"(41.9891405, -87.65967018)"
2018,174155,Sovereign- ID#174155,Submitted,1040 W Granville,60660,1.0,false,EDGEWATER,Multifamily Housing,140000,1925,1,15263,1,4715264.6,18847699.8,,,,168.3,235.7,170,236.8,1785.5,12.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,251269,USEF GC Century Tower LLC,Submitted,182 W Lake St,60601,,,LOOP,Multifamily Housing,447300,1930,1,,87,7561545,13245700,,,,46.5,84.2,49.5,87.3,2101.6,4.7,41.885758,-87.633762,"(41.885758, -87.633762)"
2018,251671,Sherwood Ele-CPS,Submitted,245 W 57TH ST,60621,1.0,false,ENGLEWOOD,K-12 School,52237,1951,1,761,24,1455576.3,4096507.8,,,,106.3,160.4,101.7,155.5,459.7,8.8,41.79063666,-87.63226193,"(41.79063666, -87.63226193)"
2018,250106,Maudelle Brown Bousfield Apartments,Submitted,4949 S. COTTAGE GROVE,60615,3.5,false,KENWOOD,Multifamily Housing,67320,1961,1,2822,78,1427642.2,6698732.7,,,,120.7,163.9,122.6,165.8,593.3,8.8,41.80460403,-87.6060299,"(41.80460403, -87.6060299)"
2017,172037,Bishop Plaza,Submitted,1400-24 W. 47th Street,60609,,,NEW CITY,Strip Mall,62183,1981,2,,,2193561,1467283,,,,58.9,123.5,,,442.9,7.1,41.80996786,-87.6606919,"(41.80996786, -87.6606919)"
2017,251872,Goode High S-CPS,Submitted,7651 South Homan Ave,60652,,,ASHBURN,K-12 School,208200,2012,1,,46,10637231,1222792,,,,57,166.6,57.8,168.9,2031.7,9.8,41.753986,-87.707413,"(41.753986, -87.707413)"
2017,251754,Murray-CPS,Submitted,5335 S KENWOOD AVE,60615,,,HYDE PARK,K-12 School,73984,1959,1,,29,3684639,3247046,,,,93.7,202.5,99.6,207.1,853.7,11.5,41.79867799,-87.59280228,"(41.79867799, -87.59280228)"
2018,250155,NMH 211 East Ontario,Submitted,211 East Ontario,60611,2.0,false,NEAR NORTH SIDE,Office,188172,1983,1,2797,35,14288371,,,,,75.9,212.6,74.9,209.7,2377.1,12.6,41.89311288,-87.62202043,"(41.89311288, -87.62202043)"
2017,252121,"15094 Chicago (Lurie), IL - US Central",Submitted,211 East Grand,60611,,,NEAR NORTH SIDE,Hotel,106200,2012,1,,49,5785964,2913600,,,,81.9,199.9,83.9,201.9,1224.5,11.5,41.89145765,-87.62213489,"(41.89145765, -87.62213489)"
2016,159936,7130 Cyril Court Apartments,Submitted,7130 S. Cyril Ct.,60649,,,SOUTH SHORE,Multifamily Housing,81140,1929,1,,33,1341714.4,8418473,,,,120.3,160.9,132.7,173.9,694.5,8.6,41.76506128,-87.57735119,"(41.76506128, -87.57735119)"
2015,175953,Hotel Blake,Submitted,500 S Dearborn Street,60605,,,LOOP,Hotel,150000,1896,1,,,6572614,8167240,,,,98.3,194.8,100.2,195.2,1754,11.7,41.868632120000001,-87.627306869999998,"(41.86863212, -87.62730687)"
2015,251952,Hicks,Submitted,970 E.59th St.,60637,,,HYDE PARK,Laboratory,53522,1931,1,,,4048792,,3164100,,,134.80000000000001,308.7,134.80000000000001,308.7,1024,19.100000000000001,41.787765,-87.601883999999998,"(41.787765, -87.601884)"
2015,175679,240 N. Ashland,Submitted,240 N. Ashland,60607,,,NEAR WEST SIDE,Office,81887,1900,1,,98,1546683,941887,,,,30.4,71.400000000000006,31.1,71.5,361,4.4,41.886554820000001,-87.667604060000002,"(41.88655482, -87.66760406)"
2018,130379,444 North Wabash,Submitted,444 North Wabash,60611,4.0,false,NEAR NORTH SIDE,Office,57780,1895,1,1462,,3189274.2,4202495.7,,,,127.9,230.9,125.9,228.7,753.8,13,41.89014125,-87.62668588,"(41.89014125, -87.62668588)"
2018,160026,East Point Condominium Association,Submitted,6101 N Sheridan Road East,60660,3.0,false,EDGEWATER,Multifamily Housing,315190,1968,1,7262,69,13944871.3,,,,,44.2,123.9,43.3,121.2,2319.9,7.4,41.99252588,-87.65505628,"(41.99252588, -87.65505628)"
2015,252091,1301 East 47th Street,Submitted,1301 East 47th Street,60653,,,KENWOOD,Other - Recreation,92000,1999,1,,,3581150,71321,,,,39.700000000000003,123,39.799999999999997,123.1,723,7.9,41.80917058,-87.593955429999994,"(41.80917058, -87.59395543)"
2016,102803,235-Senior Suites of New City,Submitted,4845 S. Western Avenue,60609,,,NEW CITY,Senior Care Community,89556,2004,1,,46,2716938.1,5056700.1,,,,86.8,154.5,91.9,158.7,769.4,8.6,41.81195152,-87.65512794,"(41.81195152, -87.65512794)"
2016,251796,Chippewa Apartments,Submitted,5050 South East End Avenue,60615,,,KENWOOD,Multifamily Housing,74550,1951,1,,63,1246137.5,6033274.4,,,,97.6,137.5,106.5,146.8,550.1,7.4,41.80322573,-87.58572889,"(41.80322573, -87.58572889)"
2018,244318,Edge Lofts & Tower Condominium Association,Submitted,210 South Des Plaines Street,60661,1.0,false,NEAR WEST SIDE,Multifamily Housing,237826,2004,1,8166,17,9005165.4,19439232.8,,,,119.6,191.8,120.2,192.3,2530.6,10.6,41.87894567,-87.64445559,"(41.87894567, -87.64445559)"
2017,161204,Illinois College of Optometry,Submitted,3241 South Michigan Ave,60616,,,DOUGLAS,College/University,333084,1968,2,,,13417113,11348161,,,,74.4,162.3,74.2,161.8,3083.5,9.3,41.83550388,-87.62254535,"(41.83550388, -87.62254535)"
2015,241405,Kinzie Park Tower Condominium Association,Submitted,501 N. Clinton St.,60654,,,WEST TOWN,Multifamily Housing,292095,1999,1,,9,11545420,20158943,,,,108.5,196.6,113.6,201.2,3390,11.6,41.89102115,-87.642190940000006,"(41.89102115, -87.64219094)"
2015,250176,Aviation Administration Building,Submitted,O'Hare Int'l Airport,60666,,,OHARE,Office,166041,1943,1,,56,10262921,5789800,,,,96.7,230.7,97.3,230.7,2370,14.3,41.99489655,-87.887751649999998,"(41.99489655, -87.88775165)"
2017,159283,401 South Clinton,Submitted,401 S Clinton St,60607,,,NEAR WEST SIDE,Office,163900,1996,1,,36,15374933,,,,,93.8,294.6,95.8,301,2842.7,17.3,41.87634749,-87.64069198,"(41.87634749, -87.64069198)"
2018,242732,The Residences at Hudson & Huron Condominium Association,Submitted,451 W. Huron St.,60654,4.0,false,NEAR NORTH SIDE,Multifamily Housing,218635,2007,1,5699,93,3605487.7,7194722.3,,,,49.4,80.7,48,78.8,982,4.5,41.89447341,-87.64046966,"(41.89447341, -87.64046966)"
2016,129920,The Thompson Building,Submitted,350 N. Clark St.,60654,,,NEAR NORTH SIDE,Office,111033,1912,1,,32,9668120.4,2457372.2,,,,109.2,296.7,112.5,303.5,1912.6,17.2,41.88857037,-87.63107707,"(41.88857037, -87.63107707)"
2018,130442,210-220 N Green,Submitted,210 N Green Street,60607,4.0,false,NEAR WEST SIDE,Office,92741,1893,1,1659,79,5331891.5,133300,,,,58.9,162.5,58.9,162.5,894.1,9.6,41.88630274,-87.649191,"(41.88630274, -87.649191)"
2016,157919,North Park Village Apartments,Submitted,"5801 N. Pulaski Rd., Bldg. H",60646,,,NORTH PARK,Residential Care Facility,275000,1913,1,,,8468010.8,10699571.3,,,,69.7,137.5,69.7,137.5,2129.1,7.7,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
2016,160280,"The Ritz-Carlton Residences, Chicago, Magnificent Mile",Submitted,118 E Erie Street,60611,,,NEAR NORTH SIDE,Multifamily Housing,326409,2012,1,,13,10100035.2,13861699.7,,12988283.7,,113.2,181.5,114.5,184.5,,,41.89444458,-87.62463695,"(41.89444458, -87.62463695)"
2016,250124,Albert Merritt Billings,Submitted,950 East 59th St.,60637,,,HYDE PARK,Office,488322,1927,1,,81,19808246.6,,18363719.7,,,78.2,172.6,83.1,178.5,4870.4,10,41.787764,-87.602285,"(41.787764, -87.602285)"
2017,160270,Grand Kingsbury LLC,Submitted,520 N. Kingsbury,60654,,,NEAR NORTH SIDE,Multifamily Housing,497185,2007,1,,37,14747077,28901087,,,,87.8,154.2,92.5,158.7,4261.7,8.6,41.89101955,-87.64008503,"(41.89101955, -87.64008503)"
2018,104385,6001 N KENMORE AVE,Not Submitted,6001 N KENMORE AVE,60660,0.0,false,EDGEWATER,,53334,,1,,,,,,,,,,,,,,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2016,124236,830 North Michigan,Submitted,830 N Michigan,60611,,,NEAR NORTH SIDE,Enclosed Mall,126000,1966,1,,,16199442.4,,,,,128.6,403.7,128.6,403.7,2985.9,23.7,41.89783892,-87.62465018,"(41.89783892, -87.62465018)"
2018,175889,The Scott Condominium Association,Submitted,60-70 E. Scott St.,60610,4.0,false,NEAR NORTH SIDE,Multifamily Housing,80419,1918,2,1673,100,857381,1433322,,,,28.5,48.6,28.2,47.7,218.8,2.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,252071,Library Towers Condo Association,Submitted,520 S State Street,60605,3.5,false,LOOP,Multifamily Housing,363761,2008,1,7645,71,7888810.1,16655161.8,,,,67.5,108.8,65.5,105.6,2197.1,6,41.87510719,-87.6279746,"(41.87510719, -87.6279746)"
2017,129303,03441-Ashland & Wellington,Submitted,2940 North Ashland,60657,,,LAKE VIEW,Supermarket/Grocery Store,74182,1982,1,,73,12163586,3860200,,,,216,569.5,220.5,572.4,2454,33.1,41.93553968,-87.66854739,"(41.93553968, -87.66854739)"
2018,252319,Lakeside Terrace (7425 S. South Shore Dr.),Submitted,7425 S. South Shore Dr.,60649,1.0,false,SOUTH SHORE,Multifamily Housing,55352,1926,1,5746,6,438257.8,10925258.1,,,,205.3,229.4,209.1,233.4,653.2,11.8,41.76149298,-87.55802925,"(41.76149298, -87.55802925)"
2017,115376,Conservancy at North Park Condo Assoc IV,Submitted,3950 W. Bryn Mawr Ave.,60659,,,NORTH PARK,Multifamily Housing,54096,1995,1,,95,836827,2487229,,,,61.4,96.9,65.7,100.5,286.8,5.3,41.99046172,-87.70620782,"(41.99046172, -87.70620782)"
2017,251351,Owens-CPS,Submitted,11445 S State St,60628,,,ROSELAND,K-12 School,75744,1980,1,,6,3441234,4936456,,,,110.6,211.1,120.4,225.5,898.5,11.9,41.68572209,-87.62254397,"(41.68572209, -87.62254397)"
2015,251417,Chalmers-CPS,Submitted,2745 W Roosevelt Rd,60608,,,NORTH LAWNDALE,K-12 School,68184,1963,1,,10,2890483,3211470,,,,89.5,182.6,92.9,186.2,751,11,41.86604466,-87.695468210000001,"(41.86604466, -87.69546821)"
2016,101549,Chicago Board Options Exchange,Submitted,400 South LaSalle Street,60605,,,LOOP,Financial Office,348589,1983,1,,66,63902460.9,,,,,183.3,575.6,185.5,582.4,11778.6,33.8,41.87646435,-87.63221179,"(41.87646435, -87.63221179)"
2018,251602,Otoole Elementary -CPS,Exempt,6550 S Seeley Ave,60636,,true,WEST ENGLEWOOD,,96700,,1,854,,,,,,,,,,,,,41.7745103,-87.67580793,"(41.7745103, -87.67580793)"
2016,172627,St. Paul House,Submitted,3800 N Califoria,60618,,,IRVING PARK,Senior Care Community,119280,1920,1,,3,6566881.9,10850343.5,,,,146,268.4,155.8,273.9,1786.7,15,41.95061647,-87.69877898,"(41.95061647, -87.69877898)"
2016,160270,Grand Kingsbury LLC,Submitted,520 N. Kingsbury,60654,,,NEAR NORTH SIDE,Multifamily Housing,497185,2007,1,,42,15584883.2,27035586.4,,,,85.7,155.5,91.3,159.4,4308.6,8.7,41.89101955,-87.64008503,"(41.89101955, -87.64008503)"
2018,251705,Yale -CPS,Exempt,7025 S Princeton Ave,60621,,true,GREATER GRAND CROSSING,,61667,,1,3793,,,,,,,,,,,,,41.76677134,-87.63188829,"(41.76677134, -87.63188829)"
2014,100447,211 E. Chicago Ave.,Submitted,211 E. Chicago Ave.,60611,,,NEAR NORTH SIDE,Office,394230,1965,1,,85,15403962,17932947,,,,85,171,81,167,4047,10.27,41.89644968,-87.62256575,"(41.89644968, -87.62256575)"
2017,158654,The Belden Stratford,Submitted,2300 North Lincoln Park West,60614,,,LINCOLN PARK,Multifamily Housing,269400,1923,1,,8,10854500,16202533,,,,100.4,189.7,106.1,194.3,2867.5,10.6,41.92385037,-87.63654356,"(41.92385037, -87.63654356)"
2016,160368,River Bank Lofts Condominium Association,Submitted,550 N. Kingsbury St.,60610,,,NEAR NORTH SIDE,Multifamily Housing,257529,1905,1,,91,4629753,5434619.3,,,,39.1,78.6,41.2,80,1142,4.4,41.89198248,-87.6407554,"(41.89198248, -87.6407554)"
2018,101798,HEADQUARTERS Q12380,Submitted,225 W. RANDOLPH,60606,3.0,false,LOOP,Office,976496,1968,1,6999,58,36584590,55481931.2,,18603526,,113.3,181.9,110.8,178.2,,,41.88411639,-87.63478478,"(41.88411639, -87.63478478)"
2018,125763,Kmart,Exempt,7050 S Pulaski Rd,60629,,true,WEST LAWN,,96268,,1,3832,,,,,,,,,,,,,41.76348715,-87.72390353,"(41.76348715, -87.72390353)"
2018,106221,534 West Stratford,Submitted,532 - 536 West Stratford Place,60657,4.0,false,LAKE VIEW,Multifamily Housing,158002,1926,1,3314,93,1266882.4,9743511.6,,,,69.7,87.2,70.4,88,728.3,4.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,251619,Bouchet Elem-CPS,Submitted,7355 S Jeffrey Blvd,60649,,,SOUTH SHORE,K-12 School,141329,1903,1,,29,3875830.7,8638573.5,,,,88.5,150.3,98.4,163.8,1173.2,8.3,41.76125742,-87.57572455,"(41.76125742, -87.57572455)"
2017,251866,Chicago Bulls College Prep,Submitted,2040 W Adams,60612,,,NEAR WEST SIDE,K-12 School,115289,1905,1,,84,3194103,4400028,,,,65.9,127.1,,,824.3,7.1,41.87909335,-87.67841947,"(41.87909335, -87.67841947)"
2015,160445,Cobbler Square,Submitted,1350 N Wells St,60610,,,NEAR NORTH SIDE,Multifamily Housing,253620,1980,7,,97,4072672,9006023,,,,51.6,87.7,53.4,89.6,1297,5.1,41.90706428,-87.635039860000006,"(41.90706428, -87.63503986)"
2015,251332,Ray Meyer Fitness and Recreation Center,Submitted,2235 N. Sheffield,60615,,,LINCOLN PARK,College/University,117435,1999,1,,,6736830,10170155,,,,144,271.10000000000002,146.80000000000001,272.60000000000002,1894,16.100000000000001,41.922656000000003,-87.653447,"(41.922656, -87.653447)"
2016,160412,Baumhart Hall-ID#160412,Submitted,26 E Pearson,60611,,,NEAR NORTH SIDE,Residence Hall/Dormitory,246327,2006,1,,73,7578584.3,9256299.8,,,,68.3,136.1,72.4,138.5,1888.5,7.7,41.89756642,-87.62726075,"(41.89756642, -87.62726075)"
2017,160325,G & A Senior Residence at Eastgate Village,Submitted,300 E. 26th street,60616,,,NEAR SOUTH SIDE,Multifamily Housing,104388,2009,1,,93,894928,5775247,,,,63.9,85,68.5,89.8,472.2,4.5,41.84603122,-87.6203649,"(41.84603122, -87.6203649)"
2018,254096,350 W Belden,Submitted,350 W Belden Ave,60614,4.0,false,Lincoln Park,Multifamily Housing,140220,1955,1,2853,94,2652301.1,2626100.1,,,,37.6,72.6,38,73.1,580.7,4.1,41.9217371,-87.65392,"(41.9217371, -87.65392)"
2017,158095,O'Hare Plaza II,Submitted,8755 W. Higgins Road,60631,,,OHARE,Office,256010,1969,1,,81,13628265,,,17791010,,122.7,236.6,124.9,243.6,3457.4,13.5,41.98655423,-87.84550445,"(41.98655423, -87.84550445)"
2016,260150,Cummings Life Science Center,Submitted,920 E. 58th St.,60637,,,HYDE PARK,Laboratory,172408,1973,1,,,44552394.7,,52727039.9,,,564.2,1179.3,569.2,1174.9,11712.9,67.9,41.78987998,-87.60276375,"(41.78987998, -87.60276375)"
2016,242264,Malibu East Condominium,Submitted,6033 N Sheridan Rd,60660,,,EDGEWATER,Multifamily Housing,987600,1972,1,,52,41197443.4,,,,,41.7,131,43.9,137.8,7593.6,7.7,41.9919241,-87.65476923,"(41.9919241, -87.65476923)"
2017,252268,Heritage Woods of Chicago,Submitted,2800 West Fulton,60612,,,EAST GARFIELD PARK,Senior Care Community,73518,2000,1,,18,2857525,4890713,,,,105.4,191.9,112.5,199.3,788.1,10.7,41.88654749,-87.69695112,"(41.88654749, -87.69695112)"
2015,251528,Oglesby-CPS,Submitted,7646 S Green St,60620,,,AUBURN GRESHAM,K-12 School,77140,1907,1,,60,1294661,4361624,,,,73.3,112.1,78.099999999999994,117.4,492,6.4,41.75480348,-87.646002820000007,"(41.75480348, -87.64600282)"
2018,151835,C0500LAR (27945),Submitted,500 S LARAMIE,60644,2.0,false,AUSTIN,Multifamily Housing,50000,1929,1,1247,45,595373.5,4482901.8,,,,101.6,127.5,97.5,123.2,337.2,6.7,41.88039405,-87.75826967,"(41.88039405, -87.75826967)"
2018,250082,Armour Square Apartments,Submitted,3120-3250 s. Wentworth Ave,60609,2.5,false,ARMOUR SQUARE,Multifamily Housing,313167,1970,4,4928,55,4333666.5,28619959,,,,105.2,134.7,102.4,131.2,2241.1,7.2,41.83768003,-87.631691,"(41.83768003, -87.631691)"
2018,159659,3130 N. Lake Shore Apartments,Submitted,3130 N. Lake Shore Drive,60657,2.0,false,LAKE VIEW,Multifamily Housing,236406,1958,1,7042,46,4513472.1,21130983.4,,,,108.5,147.3,109,147.9,1873.2,7.9,41.93859162,-87.63854993,"(41.93859162, -87.63854993)"
2017,124236,830 North Michigan,Submitted,830 N Michigan,60611,,,NEAR NORTH SIDE,Enclosed Mall,126000,1966,1,,,15577128,,,,,123.6,388.2,122.7,385.2,2880.1,22.9,41.89783892,-87.62465018,"(41.89783892, -87.62465018)"
2016,119504,The Promenade Condominium Association,Submitted,1201 W Adams,60607,,,NEAR WEST SIDE,Multifamily Housing,84000,2001,1,,20,4229361.7,4269609.2,,,,101.2,211.5,104.6,212,1006.3,12,41.87879651,-87.6574532,"(41.87879651, -87.6574532)"
2016,251634,Calmeca Fine-CPS,Submitted,3456 W 38th Street,60632,,,BRIGHTON PARK,K-12 School,108624,2010,1,,42,4941377.8,1540834.6,,,,59.7,157.7,60.8,157.4,992.6,9.1,41.82509374,-87.7114156,"(41.82509374, -87.7114156)"
2015,101838,191 North Wacker,Submitted,191 North Wacker Drive,60606,,,LOOP,Office,778325,2003,1,,89,41463784,,,,,53.3,167.3,54.1,170,8331,10.7,41.885382559999996,-87.636438490000003,"(41.88538256, -87.63643849)"
2017,157919,North Park Village Apartments,Submitted,"5801 N. Pulaski Rd., Bldg. H",60646,,,NORTH PARK,Residential Care Facility,275000,1913,1,,,8934373,10699571,,,,71.4,142.9,71.6,143.4,2220.2,8.1,41.98580055,-87.72846172,"(41.98580055, -87.72846172)"
2016,251891,Westinghouse-CPS,Submitted,3301 W FRANKLIN BLVD,60624,,,HUMBOLDT PARK,K-12 School,225314,1990,1,,20,12381015.2,5550006.8,,,,79.6,198.4,81.4,197,2576.9,11.4,41.889761,-87.709911,"(41.889761, -87.709911)"
2017,251360,Armour Eleme-CPS,Submitted,950 W 33rd Place,60608,,,BRIDGEPORT,K-12 School,112995,2014,1,,93,1118228,2016790,,,,27.7,49.8,28.1,50.8,313.9,2.8,41.83408724,-87.65006375,"(41.83408724, -87.65006375)"
2018,160085,The Clare,Submitted,55 E Pearson St.,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,628040,2008,1,23821,1,35212590.6,62362255.8,,,,155.4,261.3,155,260.8,9170.5,14.6,41.89727458,-87.62635153,"(41.89727458, -87.62635153)"
2017,101507,5148 N Kedzie Ave,Submitted,5148 N Kedzie Ave,60625,,,NORTH PARK,College/University,113740,1958,1,,,4310502,20671831,,,,219.6,309.8,238.1,329.2,1895,16.7,41.97507877,-87.70870589,"(41.97507877, -87.70870589)"
2017,251616,Hanson Park-CPS,Submitted,2301 N Central Ave,60639,,,BELMONT CRAGIN,K-12 School,132816,1959,1,,91,1804924,6168474,,,,60,91.4,65.5,98.4,661.4,5,41.922252,-87.765857,"(41.922252, -87.765857)"
2015,251529,Lovett Eleme-CPS,Submitted,6333 W Bloomingdale Ave,60639,,,AUSTIN,K-12 School,85200,1927,1,,51,1418738,5340524,,,,79.3,118.1,84.5,123.5,569,6.7,41.912785999999997,-87.78313,"(41.912786, -87.78313)"
2015,138872,Windy City Fieldhouse,Submitted,2367 West Logan Blvd,60647,,,LOGAN SQUARE,Other - Recreation,58004,1997,1,,,2111608,1921000,,,,69.5,149.1,72.400000000000006,151.9,526,9.1,41.928926519999997,-87.687323919999997,"(41.92892652, -87.68732392)"
2015,174126,Pete's 118th,Submitted,3454 3620 E. 118th Street,60617,,,HEGEWISCH,Supermarket/Grocery Store,54000,1980,1,,50,9731768,5330200,,,,278.89999999999998,669.5,290.89999999999998,679.1,2238,41.5,41.680950000000003,-87.535551999999996,"(41.68095, -87.535552)"
2016,175383,Chicago Metropolitan Housing Development Corporation,Submitted,5152-5178 S. King Dr.,60615,,,WASHINGTON PARK,Multifamily Housing,58656,1915,1,,65,382788.9,4273495.3,,,,79.4,97,88.2,106,297.5,5.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2015,159421,Lake Meadows 7,Submitted,400 E. 33rd Street,60616,,,DOUGLAS,Multifamily Housing,303979,1956,1,,18,2290619,44404460,,,,153.6,177,161.5,185.3,2819,9.300000000000001,41.835214069999999,-87.616175040000002,"(41.83521407, -87.61617504)"
2016,173632,The Chicago Building,Submitted,7 West Madison Street,60603,,,LOOP,Residence Hall/Dormitory,104965,1904,1,,,3106181.1,5478800,,1558080,,96.6,162.6,101,167.3,978.7,9.3,41.88201315,-87.62821922,"(41.88201315, -87.62821922)"
2017,159573,The Patricians,Submitted,401 - 411 W. Fullerton Parkway,60614,,,LINCOLN PARK,Multifamily Housing,189852,1927,1,,48,3378887,18077196,,,,113,155.9,122.7,166.1,1584.9,8.3,41.92527418,-87.63936489,"(41.92527418, -87.63936489)"
2017,242048,3550 N Lake Shore Drive,Submitted,3550 N Lake Shore Dr.,60657,,,LAKE VIEW,Multifamily Housing,683035,1962,1,,74,12986041,38562000,,,,75.5,119,80.6,124.4,4449.3,6.5,41.94795804,-87.64383164,"(41.94795804, -87.64383164)"
2018,101765,77 West Wacker Drive,Submitted,77 W. Wacker Drive,60601,4.0,false,LOOP,Office,1139848,1992,1,17638,62,64710627.2,,,,,56.8,159,56.3,157.6,10765.5,9.4,41.88651883,-87.630542,"(41.88651883, -87.630542)"
2018,251619,Bouchet Elem-CPS,Submitted,7355 S Jeffrey Blvd,60649,1.0,false,SOUTH SHORE,K-12 School,141329,1903,1,852,25,4301078.5,8950018.5,,,,93.8,151.7,91.3,148.4,1190.9,8.4,41.76125742,-87.57572455,"(41.76125742, -87.57572455)"
2018,157767,Roosevelt Hi-CPS,Submitted,3436 W WILSON AVE,60625,3.0,false,ALBANY PARK,K-12 School,319900,1927,1,8752,69,5521441.7,17637565.3,,,,72.4,106.2,71.5,105.4,1855.4,5.8,41.96501325,-87.71451268,"(41.96501325, -87.71451268)"
2017,111724,Clybourn Lofts Condominium Association,Submitted,1872 N Clybourn Ave,60642,,,LINCOLN PARK,Multifamily Housing,118326,1983,1,,76,2751447,3363639,,,,51.7,102.9,54.6,108,687.4,5.8,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2015,101567,The Monadnock Building,Submitted,53 W. Jackson Blvd,60604,,,LOOP,Office,496749,1890,1,,98,9459384,12548040,,,,44.3,86.3,46.1,87.7,2567,5.2,41.877524340000001,-87.629552899999993,"(41.87752434, -87.6295529)"
2017,157618,Burnham Station Condominium Association,Submitted,61 W. 15th St.,60605,,,NEAR SOUTH SIDE,Multifamily Housing,125000,2000,1,,45,4174988,3878916,,,,64.4,137.5,67.8,141.9,978,7.8,41.86107878,-87.62996839,"(41.86107878, -87.62996839)"
2018,175978,451-BRE Rook SH Autumn Green Midway Villiage LLC,Submitted,6700 S. Keating,60629,3.5,false,WEST LAWN,Senior Care Community,120000,2017,1,,76,3913151.1,5209600.4,,,,76,136.9,74.9,135.1,927.7,7.7,41.77517105,-87.71389848,"(41.77517105, -87.71389848)"
2016,100211,73 East Lake,Submitted,73 E Lake St,60601,,,LOOP,Multifamily Housing,298552,2014,1,,27,12480031.5,15143041.8,,,,92.5,184.5,97.2,189.5,3104.7,10.4,41.885241,-87.62546943,"(41.885241, -87.62546943)"
2018,254362,Fox Ford Lincoln Midwest,Submitted,2501 N Elston Avenue,60647,3.0,false,Logan Square,Automobile Dealership,146000,2015,1,1077,,7307613.5,5852518.2,,,,90.1,182.2,87.2,176.7,1526.6,10.5,41.91723891,-87.68490143,"(41.91723891, -87.68490143)"
2016,171886,North & Talman Elderly Apartments,Submitted,1600 N Talman,60647,,,WEST TOWN,Multifamily Housing,60000,2008,1,,84,1202145.4,2194194,,,,56.6,97.7,60.4,101.6,319.5,5.3,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,164517,Saint Vincent Center,Submitted,721 N Lasalle Street,60654,,,NEAR NORTH SIDE,Office,94254,1926,1,,55,4323369,7960221,,,,130.3,232.7,140.3,243.9,1222.2,13,41.89549864,-87.63263573,"(41.89549864, -87.63263573)"
